"","Count","Kingdom","Phylum","Class","Order","Family","Genus","Species","name","module","connectivity","participation","role","Compartment","Rootstock"
"Otu003551","422","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00355",6,-0.845154254728517,0,"Peripheral","Endosphere","RST-04-106"
"Otu00668","135","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Thelephorales","f__Thelephoraceae","g__Tomentella",NA,"Otu00668",6,-0.845154254728517,0,"Peripheral","Endosphere","RST-04-106"
"Otu00591","167","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae","g__Capronia","s__Capronia_semi-immersa","Otu00591",6,-0.169030850945704,0,"Peripheral","Endosphere","RST-04-106"
"Otu000632","4891","k__Fungi","p__Basidiomycota","c__Ustilaginomycetes","o__Ustilaginales","f__unclassified_Ustilaginales","g__unclassified_Ustilaginales","s__Ustilaginales_sp","Otu00063",6,0.50709255283711,0,"Peripheral","Endosphere","RST-04-106"
"Otu000562","5670","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Hymenochaetales","f__Hymenochaetaceae","g__Botryodontia","s__Botryodontia_millavensis","Otu00056",6,1.18321595661992,0,"Peripheral","Endosphere","RST-04-106"
"Otu000681","4530","k__Fungi","p__Basidiomycota","c__Agaricomycetes","c__Agaricomycetes_unclassified","c__Agaricomycetes_unclassified","c__Agaricomycetes_unclassified",NA,"Otu00068",6,1.85933936040274,0,"Peripheral","Endosphere","RST-04-106"
"Otu00029","11184","k__Fungi","p__Ascomycota","p__Ascomycota_unclassified","p__Ascomycota_unclassified","p__Ascomycota_unclassified","p__Ascomycota_unclassified",NA,"Otu00029",7,0,0,"Peripheral","Endosphere","RST-04-106"
"Otu00155","1700","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Phallales","f__Phallaceae","g__Lysurus","s__Lysurus_cruciatus","Otu00155",7,0,0,"Peripheral","Endosphere","RST-04-106"
"Otu00234","921","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00234",8,-1.1180339887499,0,"Peripheral","Endosphere","RST-04-106"
"Otu010901","50","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Cantharellales","f__Ceratobasidiaceae","g__Thanatephorus","s__Thanatephorus_cucumeris","Otu01090",8,-1.1180339887499,0,"Peripheral","Endosphere","RST-04-106"
"Otu005162","224","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Cantharellales","f__Ceratobasidiaceae","g__Thanatephorus",NA,"Otu00516",8,-3.02558849927011e-16,0,"Peripheral","Endosphere","RST-04-106"
"Otu000112","36716","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Cantharellales","f__Ceratobasidiaceae","g__Thanatephorus","s__Thanatephorus_cucumeris","Otu00011",8,1.11803398874989,0,"Peripheral","Endosphere","RST-04-106"
"Otu002521","819","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Cantharellales","f__Ceratobasidiaceae","g__Ceratobasidium","s__Ceratobasidium_sp","Otu00252",8,1.11803398874989,0,"Peripheral","Endosphere","RST-04-106"
"Otu000132","32525","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Xylariales","f__Xylariales_family_Incertae_sedis","g__Monosporascus","s__Monosporascus_cannonballus","Otu00013",9,-1.21267812518167,0,"Peripheral","Endosphere","RST-04-106"
"Otu004642","264","k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","f__Pyronemataceae","f__Pyronemataceae_unclassified",NA,"Otu00464",9,-1.21267812518167,0,"Peripheral","Endosphere","RST-04-106"
"Otu005512","198","k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","f__Pyronemataceae","f__Pyronemataceae_unclassified",NA,"Otu00551",9,-1.21267812518167,0,"Peripheral","Endosphere","RST-04-106"
"Otu004322","299","k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","f__Pyronemataceae","f__Pyronemataceae_unclassified",NA,"Otu00432",9,-0.485071250072667,0,"Peripheral","Endosphere","RST-04-106"
"Otu005022","233","k__Fungi","p__Ascomycota","p__Ascomycota_unclassified","p__Ascomycota_unclassified","p__Ascomycota_unclassified","p__Ascomycota_unclassified",NA,"Otu00502",9,-0.485071250072667,0,"Peripheral","Endosphere","RST-04-106"
"Otu000022","176227","k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","o__Pezizales_unclassified","o__Pezizales_unclassified",NA,"Otu00002",9,0.242535625036333,0,"Peripheral","Endosphere","RST-04-106"
"Otu001192","2215","k__Fungi","p__Ascomycota","p__Ascomycota_unclassified","p__Ascomycota_unclassified","p__Ascomycota_unclassified","p__Ascomycota_unclassified",NA,"Otu00119",9,0.242535625036333,0,"Peripheral","Endosphere","RST-04-106"
"Otu002032","1158","k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","f__Pyronemataceae","f__Pyronemataceae_unclassified",NA,"Otu00203",9,0.242535625036333,0,"Peripheral","Endosphere","RST-04-106"
"Otu004022","348","k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","f__Pyronemataceae","f__Pyronemataceae_unclassified",NA,"Otu00402",9,0.242535625036333,0,"Peripheral","Endosphere","RST-04-106"
"Otu001151","2284","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__unclassified_Hypocreales","g__unclassified_Hypocreales","s__Hypocreales_sp","Otu00115",9,0.242535625036333,0.611111111111111,"Peripheral","Endosphere","RST-04-106"
"Otu002382","904","k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","f__Pyronemataceae","f__Pyronemataceae_unclassified",NA,"Otu00238",9,0.970142500145331,0,"Peripheral","Endosphere","RST-04-106"
"Otu000032","168987","k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","f__Pyronemataceae","f__Pyronemataceae_unclassified",NA,"Otu00003",9,2.42535625036333,0.244897959183674,"Peripheral","Endosphere","RST-04-106"
"Otu00027","12890","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Mortierellales","f__Mortierellaceae","g__Mortierella","s__Mortierella_capitata","Otu00027",10,-0.537086155529575,0,"Peripheral","Endosphere","RST-04-106"
"Otu00153","1752","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__unclassified_Tremellomycetes","f__unclassified_Tremellomycetes","g__unclassified_Tremellomycetes","s__Tremellomycetes_sp","Otu00153",10,-0.537086155529575,0,"Peripheral","Endosphere","RST-04-106"
"Otu00161","1635","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideomycetes_order_Incertae_sedis","f__Pseudeurotiaceae","g__Pseudogymnoascus","s__Pseudogymnoascus_roseus","Otu00161",10,-0.537086155529575,0,"Peripheral","Endosphere","RST-04-106"
"Otu002531","814","k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","o__Pezizales_unclassified","o__Pezizales_unclassified",NA,"Otu00253",10,-0.537086155529575,0,"Peripheral","Endosphere","RST-04-106"
"Otu00373","387","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Saccharomycetales_family_Incertae_sedis","g__Candida","s__Candida_boleticola","Otu00373",10,-0.537086155529575,0,"Peripheral","Endosphere","RST-04-106"
"Otu00408","337","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Entolomataceae","g__Entoloma","s__Entoloma_sp","Otu00408",10,-0.537086155529575,0,"Peripheral","Endosphere","RST-04-106"
"Otu00670","134","k__Fungi","p__Basidiomycota","p__Basidiomycota_unclassified","p__Basidiomycota_unclassified","p__Basidiomycota_unclassified","p__Basidiomycota_unclassified",NA,"Otu00670",10,-0.537086155529575,0,"Peripheral","Endosphere","RST-04-106"
"Otu00707","119","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Cochliobolus","s__Cochliobolus_lunatus","Otu00707",10,-0.537086155529575,0,"Peripheral","Endosphere","RST-04-106"
"Otu00744","108","k__Fungi","p__Basidiomycota","c__Agaricomycetes","c__Agaricomycetes_unclassified","c__Agaricomycetes_unclassified","c__Agaricomycetes_unclassified",NA,"Otu00744",10,-0.537086155529575,0,"Peripheral","Endosphere","RST-04-106"
"Otu00926","68","k__Fungi","p__Ascomycota","c__Orbiliomycetes","o__Orbiliales","f__Orbiliaceae","g__unclassified_Orbiliaceae","s__Orbiliaceae_sp","Otu00926",10,-0.537086155529575,0,"Peripheral","Endosphere","RST-04-106"
"Otu000852","3489","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Mortierellales","f__Mortierellaceae","g__Mortierella","s__Mortierella_amoeboidea","Otu00085",10,-2.90689140337217e-16,0,"Peripheral","Endosphere","RST-04-106"
"Otu00582","173","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Sebacinales","f__Sebacinales_Group_B","g__Piriformospora","s__Piriformospora_indica","Otu00582",10,-2.90689140337217e-16,0,"Peripheral","Endosphere","RST-04-106"
"Otu000482","6291","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Mortierellales","f__Mortierellaceae","g__Mortierella","s__Mortierella_indohii","Otu00048",10,0.537086155529575,0,"Peripheral","Endosphere","RST-04-106"
"Otu000462","6692","k__Fungi","p__Basidiomycota","c__Agaricomycetes","c__Agaricomycetes_unclassified","c__Agaricomycetes_unclassified","c__Agaricomycetes_unclassified",NA,"Otu00046",10,2.1483446221183,0.244897959183674,"Peripheral","Endosphere","RST-04-106"
"Otu00059","5643","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Saccharomycetales_family_Incertae_sedis","g__Candida","s__Candida_quercitrusa","Otu00059",10,2.68543077764787,0,"Peripheral Hub","Endosphere","RST-04-106"
"Otu000172","25701","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Xylariales","f__Xylariales_family_Incertae_sedis","g__Monographella","s__Monographella_cucumerina","Otu00017",11,-1.33394593769983,0,"Peripheral","Endosphere","RST-04-106"
"Otu000202","21248","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Mortierellales","f__Mortierellaceae","g__Mortierella","s__Mortierella_amoeboidea","Otu00020",11,-1.33394593769983,0,"Peripheral","Endosphere","RST-04-106"
"Otu000072","46176","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Mortierellales","f__Mortierellaceae","g__Mortierella",NA,"Otu00007",11,-0.485071250072666,0,"Peripheral","Endosphere","RST-04-106"
"Otu00010","40081","k__Fungi","p__Basidiomycota","c__Wallemiomycetes","o__Wallemiales","f__Wallemiaceae","g__Wallemia","s__Wallemia_sebi","Otu00010",11,0.3638034375545,0,"Peripheral","Endosphere","RST-04-106"
"Otu000391","7639","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Xylariales","f__Xylariales_family_Incertae_sedis","g__Monographella","s__Monographella_cucumerina","Otu00039",11,0.3638034375545,0,"Peripheral","Endosphere","RST-04-106"
"Otu000211","18995","k__Fungi","p__Ascomycota","p__Ascomycota_unclassified","p__Ascomycota_unclassified","p__Ascomycota_unclassified","p__Ascomycota_unclassified",NA,"Otu00021",11,1.21267812518166,0,"Peripheral","Endosphere","RST-04-106"
"Otu00243","870","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Agaricaceae","g__Cyathus","s__Cyathus_olla","Otu00243",11,1.21267812518166,0,"Peripheral","Endosphere","RST-04-106"
"Otu000042","87928","k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","o__Pezizales_unclassified","o__Pezizales_unclassified",NA,"Otu00004",12,-0.707106781186547,0,"Peripheral","Endosphere","RST-04-106"
"Otu000222","18359","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Mortierellales","f__Mortierellaceae","g__Mortierella","s__Mortierella_amoeboidea","Otu00022",12,-0.707106781186547,0,"Peripheral","Endosphere","RST-04-106"
"Otu000232","17887","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Gibberella","s__Gibberella_fujikuroi","Otu00023",12,1.4142135623731,0,"Peripheral","Endosphere","RST-04-106"
"Otu00484","245","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Bolbitiaceae","g__Conocybe","s__Conocybe_aff_ochrostriata_NL_0830","Otu00484",13,-1.0860901604999,0,"Peripheral","Endosphere","RST-04-106"
"Otu00875","78","k__Fungi","p__Basidiomycota","p__Basidiomycota_unclassified","p__Basidiomycota_unclassified","p__Basidiomycota_unclassified","p__Basidiomycota_unclassified",NA,"Otu00875",13,-1.0860901604999,0,"Peripheral","Endosphere","RST-04-106"
"Otu00996","60","k__Fungi","p__Basidiomycota","p__Basidiomycota_unclassified","p__Basidiomycota_unclassified","p__Basidiomycota_unclassified","p__Basidiomycota_unclassified",NA,"Otu00996",13,-1.0860901604999,0,"Peripheral","Endosphere","RST-04-106"
"Otu002451","858","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","f__Pleosporaceae_unclassified",NA,"Otu00245",13,-0.702764221499934,0,"Peripheral","Endosphere","RST-04-106"
"Otu00429","302","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00429",13,-0.702764221499934,0,"Peripheral","Endosphere","RST-04-106"
"Otu00542","201","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Polyporaceae","f__Polyporaceae_unclassified",NA,"Otu00542",13,-0.31943828249997,0,"Peripheral","Endosphere","RST-04-106"
"Otu00962","64","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Hymenochaetales","f__Schizoporaceae","g__Hyphodontia","s__Hyphodontia_alutaria","Otu00962",13,-0.31943828249997,0,"Peripheral","Endosphere","RST-04-106"
"Otu001361","1944","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","g__Septoglomus","s__Septoglomus_viscosum","Otu00136",13,0.0638876564999942,0,"Peripheral","Endosphere","RST-04-106"
"Otu00322","503","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","g__Septoglomus","s__Septoglomus_viscosum","Otu00322",13,0.830539534499922,0,"Peripheral","Endosphere","RST-04-106"
"Otu00281","668","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","f__Glomeraceae_unclassified",NA,"Otu00281",13,1.21386547349989,0,"Peripheral","Endosphere","RST-04-106"
"Otu002171","1046","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","g__Septoglomus","s__Septoglomus_sp","Otu00217",13,1.59719141249985,0,"Peripheral","Endosphere","RST-04-106"
"Otu000362","8801","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00036",13,1.59719141249985,0.197530864197531,"Peripheral","Endosphere","RST-04-106"
"Otu00014","32499","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Tremellales_family_Incertae_sedis","g__Cryptococcus","s__Cryptococcus_magnus","Otu00014",14,-1.21474678682331,0,"Peripheral","Endosphere","RST-04-106"
"Otu00024","17057","k__Fungi","p__Ascomycota","c__Sordariomycetes","c__Sordariomycetes_unclassified","c__Sordariomycetes_unclassified","c__Sordariomycetes_unclassified",NA,"Otu00024",14,-1.21474678682331,0,"Peripheral","Endosphere","RST-04-106"
"Otu000841","3495","k__Fungi","p__Basidiomycota","c__Basidiomycota_class_Incertae_sedis","o__Malasseziales","f__Malasseziales_family_Incertae_sedis","g__Malassezia","s__Malassezia_restricta","Otu00084",14,-1.21474678682331,0,"Peripheral","Endosphere","RST-04-106"
"Otu000052","81978","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Alternaria","s__Alternaria_porri","Otu00005",14,-0.441726104299386,0,"Peripheral","Endosphere","RST-04-106"
"Otu000672","4543","k__Protista","p__Cercozoa","c__unclassified_Cercozoa","o__unclassified_Cercozoa","f__unclassified_Cercozoa","g__unclassified_Cercozoa","s__Cercozoa_sp","Otu00067",14,-0.441726104299386,0,"Peripheral","Endosphere","RST-04-106"
"Otu001682","1547","k__Fungi","p__Ascomycota","c__Orbiliomycetes","o__Orbiliales","f__Orbiliaceae","g__unclassified_Orbiliaceae","s__Orbiliaceae_sp","Otu00168",14,-0.441726104299386,0,"Peripheral","Endosphere","RST-04-106"
"Otu000162","26597","k__Fungi","p__Chytridiomycota","c__Chytridiomycetes","o__Olpidiales","f__Olpidiaceae","g__Olpidium","s__Olpidium_brassicae","Otu00016",14,-0.441726104299386,0.64,"Connector","Endosphere","RST-04-106"
"Otu000332","9727","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Alternaria","s__Alternaria_porri","Otu00033",14,0.33129457822454,0,"Peripheral","Endosphere","RST-04-106"
"Otu000442","6815","k__Protista","p__Cercozoa","c__unclassified_Cercozoa","o__unclassified_Cercozoa","f__unclassified_Cercozoa","g__unclassified_Cercozoa","s__Cercozoa_sp","Otu00044",14,0.33129457822454,0,"Peripheral","Endosphere","RST-04-106"
"Otu000752","4074","k__Fungi","p__Ascomycota","p__Ascomycota_unclassified","p__Ascomycota_unclassified","p__Ascomycota_unclassified","p__Ascomycota_unclassified",NA,"Otu00075",14,0.33129457822454,0,"Peripheral","Endosphere","RST-04-106"
"Otu00307","554","k__Fungi","p__Basidiomycota","c__Basidiomycota_class_Incertae_sedis","o__Malasseziales","f__Malasseziales_family_Incertae_sedis","g__Malassezia","s__Malassezia_restricta","Otu00307",14,0.33129457822454,0,"Peripheral","Endosphere","RST-04-106"
"Otu000182","22219","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Mortierellales","f__Mortierellaceae","g__Mortierella","s__Mortierella_ambigua","Otu00018",14,0.33129457822454,0.375,"Peripheral","Endosphere","RST-04-106"
"Otu000312","10430","k__Fungi","p__Ascomycota","p__Ascomycota_unclassified","p__Ascomycota_unclassified","p__Ascomycota_unclassified","p__Ascomycota_unclassified",NA,"Otu00031",14,1.10431526074847,0.5,"Peripheral","Endosphere","RST-04-106"
"Otu000062","51221","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporales_family_Incertae_sedis","g__Phoma","s__Phoma_sp_UASWS0872","Otu00006",14,2.65035662579632,0,"Peripheral Hub","Endosphere","RST-04-106"
"Otu000471","6355","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Cystofilobasidiales","f__Cystofilobasidiaceae","g__Guehomyces","s__Guehomyces_pullulans","Otu00047",15,-0.650944554904119,0,"Peripheral","Endosphere","RST-04-106"
"Otu00104","2668","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","f__Phaeosphaeriaceae_unclassified",NA,"Otu00104",15,-0.650944554904119,0,"Peripheral","Endosphere","RST-04-106"
"Otu00225","984","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Mortierellales","f__Mortierellaceae","g__Mortierella","s__Mortierella_ambigua","Otu00225",15,-0.650944554904119,0,"Peripheral","Endosphere","RST-04-106"
"Otu00233","927","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Auriculariales","f__unclassified_Auriculariales","g__unclassified_Auriculariales","s__Auriculariales_sp","Otu00233",15,-0.650944554904119,0,"Peripheral","Endosphere","RST-04-106"
"Otu003031","566","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00303",15,-0.650944554904119,0,"Peripheral","Endosphere","RST-04-106"
"Otu003201","504","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Phaeosphaeria",NA,"Otu00320",15,-0.650944554904119,0,"Peripheral","Endosphere","RST-04-106"
"Otu00357","421","k__Protista","p__Cercozoa","c__unclassified_Cercozoa","o__unclassified_Cercozoa","f__unclassified_Cercozoa","g__unclassified_Cercozoa","s__Cercozoa_sp","Otu00357",15,-0.650944554904119,0,"Peripheral","Endosphere","RST-04-106"
"Otu00651","142","k__Fungi","p__Basidiomycota","c__Agaricomycetes","c__Agaricomycetes_unclassified","c__Agaricomycetes_unclassified","c__Agaricomycetes_unclassified",NA,"Otu00651",15,-0.650944554904119,0,"Peripheral","Endosphere","RST-04-106"
"Otu001441","1835","k__Fungi","p__Basidiomycota","p__Basidiomycota_unclassified","p__Basidiomycota_unclassified","p__Basidiomycota_unclassified","p__Basidiomycota_unclassified",NA,"Otu00144",15,-0.195283366471236,0,"Peripheral","Endosphere","RST-04-106"
"Otu000551","5802","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae","g__Exophiala","s__Exophiala_equina","Otu00055",15,-0.195283366471236,0.625,"Connector","Endosphere","RST-04-106"
"Otu000382","7832","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Mortierellales","f__Mortierellaceae","g__Mortierella","s__Mortierella_humilis","Otu00038",15,0.260377821961648,0,"Peripheral","Endosphere","RST-04-106"
"Otu000122","33940","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Cantharellales","f__Ceratobasidiaceae","g__Thanatephorus","s__Thanatephorus_cucumeris","Otu00012",15,1.17170019882741,0.448979591836735,"Peripheral","Endosphere","RST-04-106"
"Otu000081","45693","k__Fungi","p__Chytridiomycota","c__Chytridiomycetes","o__Olpidiales","f__Olpidiaceae","g__Olpidium","s__Olpidium_brassicae","Otu00008",15,1.6273613872603,0,"Peripheral","Endosphere","RST-04-106"
"Otu000902","3367","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00090",15,2.53868376412606,0.197530864197531,"Connector Hub","Endosphere","RST-04-106"
"Otu00092","3244","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Alternaria","s__Alternaria_porri","Otu00092",16,-0.741998516004452,0,"Peripheral","Endosphere","RST-04-106"
"Otu00170","1519","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Mortierellales","f__Mortierellaceae","g__Mortierella","s__Mortierella_amoeboidea","Otu00170",16,-0.741998516004452,0,"Peripheral","Endosphere","RST-04-106"
"Otu001731","1387","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","g__Rhizophagus","s__Rhizophagus_fasciculatus","Otu00173",16,-0.741998516004452,0,"Peripheral","Endosphere","RST-04-106"
"Otu00340","450","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Agaricaceae","g__Leucocoprinus","s__Leucocoprinus_cretaceus","Otu00340",16,-0.741998516004452,0,"Peripheral","Endosphere","RST-04-106"
"Otu00470","257","k__Fungi","p__Basidiomycota","c__Agaricomycetes","c__Agaricomycetes_unclassified","c__Agaricomycetes_unclassified","c__Agaricomycetes_unclassified",NA,"Otu00470",16,-0.741998516004452,0,"Peripheral","Endosphere","RST-04-106"
"Otu00690","125","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00690",16,-0.741998516004452,0,"Peripheral","Endosphere","RST-04-106"
"Otu00822","88","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","g__Septoglomus","s__Septoglomus_viscosum","Otu00822",16,-0.741998516004452,0,"Peripheral","Endosphere","RST-04-106"
"Otu00102","2710","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Filobasidiales","f__Filobasidiaceae","g__Cryptococcus","s__Cryptococcus_albidus","Otu00102",16,-0.105999788000636,0,"Peripheral","Endosphere","RST-04-106"
"Otu001762","1360","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","f__Nectriaceae_unclassified",NA,"Otu00176",16,0.52999894000318,0,"Peripheral","Endosphere","RST-04-106"
"Otu00089","3415","k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","f__Pyronemataceae","g__Paurocotylis","s__Paurocotylis_pila","Otu00089",16,1.165997668007,0,"Peripheral","Endosphere","RST-04-106"
"Otu00062","4914","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Cordycipitaceae","g__Cordyceps","s__Cordyceps_bassiana","Otu00062",16,1.80199639601081,0,"Peripheral","Endosphere","RST-04-106"
"Otu00169","1544","k__Fungi","p__Basidiomycota","c__Agaricomycetes","c__Agaricomycetes_unclassified","c__Agaricomycetes_unclassified","c__Agaricomycetes_unclassified",NA,"Otu00169",16,1.80199639601081,0,"Peripheral","Endosphere","RST-04-106"
"Otu003051","558","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00305",0,0,0,"Peripheral","Endosphere","Maxifort"
"Otu00380","373","k__Fungi","p__Basidiomycota","p__Basidiomycota_unclassified","p__Basidiomycota_unclassified","p__Basidiomycota_unclassified","p__Basidiomycota_unclassified",NA,"Otu00380",0,0,0,"Peripheral","Endosphere","Maxifort"
"Otu00352","430","k__Fungi","p__Basidiomycota","p__Basidiomycota_unclassified","p__Basidiomycota_unclassified","p__Basidiomycota_unclassified","p__Basidiomycota_unclassified",NA,"Otu00352",1,0,0,"Peripheral","Endosphere","Maxifort"
"Otu00397","353","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Marasmiaceae","g__Baeospora","s__Baeospora_myriadophylla","Otu00397",1,0,0,"Peripheral","Endosphere","Maxifort"
"Otu00808","91","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","g__Sclerocystis","s__Sclerocystis_sinuosa","Otu00808",2,0,0,"Peripheral","Endosphere","Maxifort"
"Otu01688","22","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","f__Glomeraceae_unclassified",NA,"Otu01688",2,0,0,"Peripheral","Endosphere","Maxifort"
"Otu001031","2678","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusarium","s__Fusarium_proliferatum","Otu00103",3,-0.577350269189626,0,"Peripheral","Endosphere","Maxifort"
"Otu001451","1834","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Psathyrellaceae","g__Coprinopsis",NA,"Otu00145",3,-0.577350269189626,0,"Peripheral","Endosphere","Maxifort"
"Otu00180","1337","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Basidiobolales","f__Basidiobolaceae","g__Basidiobolus","s__Basidiobolus_magnus","Otu00180",3,-0.577350269189626,0,"Peripheral","Endosphere","Maxifort"
"Otu00043","6974","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Marasmiaceae","g__Crinipellis","s__Crinipellis_aff_iopus_JFK_2009a","Otu00043",3,1.73205080756888,0,"Peripheral","Endosphere","Maxifort"
"Otu00587","171","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","g__Glomus","s__Glomus_sp_8_SUN_2011","Otu00587",4,-1.19153829712415,0,"Peripheral","Endosphere","Maxifort"
