OTU_id	Otu00001	Otu00002	Otu00003	Otu00004	Otu00005	Otu00006	Otu00007	Otu00008	Otu00009	Otu00010	Otu00011	Otu00012	Otu00013	Otu00014	Otu00015	Otu00016	Otu00017	Otu00018	Otu00019	Otu00020	Otu00021	Otu00022	Otu00023	Otu00024	Otu00025	Otu00026	Otu00027	Otu00028	Otu00029	Otu00030	Otu00031	Otu00032	Otu00033	Otu00034	Otu00035	Otu00036	Otu00037	Otu00038	Otu00039	Otu00040	Otu00041	Otu00042	Otu00043	Otu00044	Otu00045	Otu00046	Otu00047	Otu00048	Otu00049	Otu00050	Otu00051	Otu00052	Otu00053	Otu00054	Otu00055	Otu00056	Otu00059	Otu00060	Otu00061	Otu00062	Otu00063	Otu00064	Otu00065	Otu00067	Otu00068	Otu00069	Otu00071	Otu00072	Otu00073	Otu00074	Otu00075	Otu00076	Otu00077	Otu00078	Otu00079	Otu00080	Otu00082	Otu00084	Otu00085	Otu00086	Otu00087	Otu00088	Otu00089	Otu00090	Otu00092	Otu00093	Otu00094	Otu00095	Otu00097	Otu00099	Otu00102	Otu00103	Otu00104	Otu00105	Otu00106	Otu00107	Otu00110	Otu00111	Otu00112	Otu00114	Otu00115	Otu00117	Otu00119	Otu00121	Otu00124	Otu00126	Otu00127	Otu00128	Otu00130	Otu00134	Otu00136	Otu00137	Otu00138	Otu00139	Otu00140	Otu00141	Otu00142	Otu00143	Otu00144	Otu00145	Otu00146	Otu00148	Otu00149	Otu00151	Otu00153	Otu00154	Otu00155	Otu00156	Otu00160	Otu00161	Otu00162	Otu00163	Otu00164	Otu00168	Otu00169	Otu00170	Otu00171	Otu00172	Otu00173	Otu00174	Otu00176	Otu00177	Otu00179	Otu00182	Otu00185	Otu00187	Otu00189	Otu00190	Otu00192	Otu00195	Otu00197	Otu00198	Otu00199	Otu00201	Otu00203	Otu00206	Otu00210	Otu00211	Otu00212	Otu00217	Otu00221	Otu00222	Otu00224	Otu00225	Otu00226	Otu00232	Otu00233	Otu00234	Otu00237	Otu00238	Otu00239	Otu00240	Otu00242	Otu00243	Otu00245	Otu00247	Otu00248	Otu00249	Otu00252	Otu00253	Otu00254	Otu00255	Otu00256	Otu00262	Otu00263	Otu00264	Otu00265	Otu00266	Otu00267	Otu00268	Otu00270	Otu00271	Otu00272	Otu00275	Otu00280	Otu00281	Otu00282	Otu00283	Otu00284	Otu00285	Otu00286	Otu00287	Otu00288	Otu00291	Otu00293	Otu00295	Otu00298	Otu00299	Otu00301	Otu00302	Otu00303	Otu00304	Otu00305	Otu00307	Otu00310	Otu00314	Otu00315	Otu00316	Otu00318	Otu00320	Otu00321	Otu00322	Otu00325	Otu00329	Otu00330	Otu00331	Otu00339	Otu00340	Otu00344	Otu00345	Otu00349	Otu00354	Otu00355	Otu00356	Otu00357	Otu00360	Otu00361	Otu00362	Otu00369	Otu00370	Otu00373	Otu00378	Otu00383	Otu00387	Otu00388	Otu00389	Otu00391	Otu00396	Otu00397	Otu00400	Otu00401	Otu00402	Otu00408	Otu00410	Otu00414	Otu00415	Otu00418	Otu00427	Otu00429	Otu00430	Otu00431	Otu00432	Otu00436	Otu00437	Otu00446	Otu00447	Otu00448	Otu00450	Otu00451	Otu00458	Otu00464	Otu00465	Otu00470	Otu00473	Otu00477	Otu00478	Otu00479	Otu00481	Otu00484	Otu00491	Otu00495	Otu00498	Otu00502	Otu00504	Otu00511	Otu00512	Otu00515	Otu00516	Otu00521	Otu00523	Otu00531	Otu00532	Otu00535	Otu00537	Otu00542	Otu00543	Otu00550	Otu00551	Otu00565	Otu00567	Otu00568	Otu00578	Otu00582	Otu00586	Otu00588	Otu00591	Otu00595	Otu00597	Otu00603	Otu00607	Otu00612	Otu00613	Otu00614	Otu00616	Otu00620	Otu00624	Otu00625	Otu00626	Otu00628	Otu00635	Otu00638	Otu00642	Otu00646	Otu00651	Otu00660	Otu00666	Otu00668	Otu00669	Otu00670	Otu00677	Otu00687	Otu00688	Otu00690	Otu00691	Otu00692	Otu00695	Otu00698	Otu00699	Otu00701	Otu00702	Otu00703	Otu00706	Otu00707	Otu00708	Otu00710	Otu00712	Otu00714	Otu00719	Otu00723	Otu00733	Otu00740	Otu00743	Otu00744	Otu00745	Otu00746	Otu00748	Otu00754	Otu00760	Otu00761	Otu00763	Otu00765	Otu00775	Otu00777	Otu00789	Otu00799	Otu00809	Otu00815	Otu00817	Otu00818	Otu00820	Otu00822	Otu00823	Otu00832	Otu00836	Otu00840	Otu00844	Otu00850	Otu00851	Otu00853	Otu00859	Otu00864	Otu00875	Otu00884	Otu00887	Otu00890	Otu00892	Otu00893	Otu00898	Otu00901	Otu00917	Otu00920	Otu00921	Otu00926	Otu00927	Otu00931	Otu00932	Otu00941	Otu00943	Otu00946	Otu00949	Otu00962	Otu00968	Otu00970	Otu00971	Otu00976	Otu00980	Otu00982	Otu00988	Otu00995	Otu00996	Otu01011	Otu01012	Otu01013	Otu01015	Otu01029	Otu01032	Otu01033	Otu01047	Otu01055	Otu01062	Otu01063	Otu01070	Otu01090	Otu01095	Otu01101	Otu01105	Otu01111	Otu01115	Otu01121	Otu01140	Otu01143	Otu01146	Otu01147	Otu01149	Otu01151	Otu01154	Otu01168	Otu01176	Otu01181	Otu01185	Otu01213	Otu01217	Otu01255	Otu01258	Otu01261	Otu01265	Otu01311	Otu01319	Otu01343	Otu01353	Otu01358	Otu01359	Otu01366	Otu01379	Otu01399	Otu01404	Otu01419	Otu01421	Otu01422	Otu01423	Otu01429	Otu01431	Otu01446	Otu01452	Otu01459	Otu01462	Otu01471	Otu01478	Otu01490	Otu01495	Otu01517	Otu01519	Otu01536	Otu01544	Otu01662	Otu01664	Otu01681	Otu01685	Otu01690	Otu01692	Otu01695	Otu01698	Otu01703	Otu01735	Otu01740	Otu01745	Otu01767	Otu01785	Otu01786	Otu01788	Otu01799	Otu01800	Otu01801	Otu01803	Otu01829	Otu01841	Otu01845	Otu01849	Otu01861	Otu01864	Otu01870	Otu01900	Otu01907	Otu01912	Otu01939	Otu01960	Otu01976	Otu01993	Otu01994	Otu02004	Otu02037	Otu02040	Otu02061	Otu02070	Otu02073	Otu02138	Otu02163	Otu02166	Otu02244	Otu02322	Otu02330	Otu02331	Otu02362	Otu02393	Otu02413	Otu02419	Otu02435	Otu02448	Otu02465	Otu02518	Otu02553	Otu02591	Otu02594	Otu02608	Otu02620	Otu02627	Otu02653	Otu02707	Otu02713	Otu02737	Otu02747	Otu02791	Otu02842	Otu02845	Otu02856	Otu02879	Otu02901	Otu02918	Otu03004	Otu03013	Otu03082	Otu03112	Otu03115	Otu03157	Otu03198	Otu03222	Otu03224	Otu03234	Otu03308	Otu03426	Otu03474	Otu03491	Otu03566	Otu03575	Otu03606	Otu03607	Otu03649	Otu03673	Otu03704	Otu03727	Otu03729	Otu03792	Otu03895	Otu03897	Otu03948	Otu03962	Otu04029	Otu04033	Otu04080	Otu04125	Otu04280	Otu04365	Otu04411	Otu04461
Otu00001	1.0	0.25	0.1	0.1	0.8	0.25	0.2	0.5	0.05	0.6	0.25	0.15	0.85	0.1	0.1	0.1	0.05	0.55	0.4	0.95	0.35	0.65	0.35	0.15	0.0	0.9	0.8	0.0	0.95	0.3	0.0	0.7	0.1	1.0	1.0	0.25	0.0	0.6	0.9	1.0	0.5	0.65	0.05	0.85	0.05	0.65	1.0	0.15	0.45	0.25	0.15	0.45	0.7	0.85	0.1	0.15	0.1	0.7	0.1	0.05	0.15	0.0	0.9	0.25	0.05	1.0	0.4	0.55	0.1	0.55	0.1	0.05	0.05	0.55	0.75	0.05	0.0	0.7	0.7	0.25	0.1	0.05	0.25	0.65	0.15	0.3	0.05	0.5	0.05	0.85	0.2	0.0	0.25	0.15	0.4	0.8	0.4	0.95	0.3	0.2	0.1	0.05	1.0	0.65	0.15	0.2	0.05	0.6	0.8	0.35	0.05	0.0	0.3	0.3	0.3	0.3	0.2	0.0	0.55	0.25	0.05	0.8	0.05	0.0	0.3	0.95	0.5	0.05	0.95	0.2	0.3	0.2	0.7	0.15	0.8	0.1	0.7	1.0	0.05	0.3	0.05	0.4	0.0	0.75	0.0	0.25	0.15	0.4	0.0	0.8	0.8	0.8	0.05	1.0	0.25	0.45	0.65	0.35	0.0	0.15	0.0	0.0	0.75	0.5	0.85	0.7	0.95	0.6	0.25	0.05	0.2	0.85	0.2	0.65	0.0	0.6	0.6	0.1	0.05	0.65	0.4	0.85	1.0	0.55	0.9	0.6	0.95	0.0	0.45	0.05	0.2	0.65	0.2	0.65	0.35	0.05	0.9	1.0	0.8	0.7	0.35	0.7	0.75	0.65	0.6	0.45	0.5	0.0	0.3	0.0	0.65	0.75	0.55	0.0	0.45	0.8	0.55	0.65	0.0	0.8	0.8	0.3	0.7	0.35	1.0	0.4	0.2	0.45	0.35	0.25	0.3	0.3	1.0	0.0	0.7	0.1	0.55	0.5	0.9	0.1	0.55	0.6	0.5	0.65	0.4	0.3	0.9	0.7	0.3	0.55	0.75	0.05	0.7	0.45	0.15	0.4	0.1	0.8	0.15	0.2	0.85	0.35	0.45	0.2	0.7	0.65	0.55	0.3	0.9	0.45	0.1	0.3	0.1	0.25	0.3	0.95	0.55	0.7	0.2	0.95	0.9	0.2	0.05	0.9	0.1	0.25	0.2	0.75	0.7	0.65	0.25	0.05	0.65	0.65	0.1	0.85	0.8	0.1	0.15	0.95	0.1	0.15	0.85	1.0	0.95	0.65	0.3	0.65	0.6	0.45	0.35	0.25	0.25	0.85	0.95	0.6	0.4	0.55	0.45	0.55	1.0	0.8	0.4	0.75	1.0	0.95	0.15	0.55	0.5	0.85	0.55	0.95	0.1	0.8	0.8	0.15	0.6	0.5	0.1	0.25	0.95	0.8	0.55	0.05	0.75	0.25	0.9	0.95	0.85	0.9	0.0	0.75	1.0	0.5	0.65	0.1	0.7	0.9	0.05	0.7	0.3	0.65	0.9	0.9	0.75	0.2	0.5	0.8	0.55	0.95	0.25	0.75	0.45	0.95	0.6	0.45	0.2	0.65	0.95	0.4	0.4	0.3	0.7	0.1	0.8	0.15	0.35	0.75	0.95	0.85	0.8	0.8	0.85	0.95	0.0	0.6	0.8	0.55	0.35	0.85	0.1	0.4	0.75	0.55	0.65	0.65	0.65	0.8	0.15	0.05	0.0	0.65	0.8	0.75	0.25	0.55	0.65	0.45	1.0	0.65	0.85	0.85	0.15	0.25	0.35	0.5	0.75	0.05	0.7	0.5	0.65	0.9	0.3	0.95	0.4	0.5	0.0	0.85	0.4	0.75	0.85	0.1	0.8	0.95	0.6	0.95	0.6	0.45	0.55	0.25	0.9	0.35	0.05	0.9	0.45	0.8	0.65	0.7	0.85	0.5	0.0	0.65	0.35	0.1	0.1	0.8	0.45	1.0	0.75	0.6	0.7	0.25	0.3	0.75	0.75	0.1	0.0	0.35	0.7	0.8	0.5	0.2	0.65	0.95	0.9	0.0	0.55	0.6	0.6	0.25	0.2	1.0	0.95	0.1	0.3	0.9	0.5	0.2	0.75	0.7	0.0	0.15	0.75	0.7	0.75	0.95	0.65	0.15	0.6	0.35	0.55	0.1	0.95	0.1	0.65	0.75	0.9	0.15	0.05	0.1	0.2	0.7	0.3	0.4	0.7	0.1	0.0	0.8	1.0	0.35	0.7	0.25	0.5	0.55	0.65	0.0	0.85	0.25	0.75	0.65	0.7	0.7	0.65	0.4	0.5	0.1	0.6	0.25	0.8	0.95	0.6	0.35	0.75	0.8	0.1	0.45	0.45	0.25	0.9	0.5	0.85	0.85	0.85	0.4	0.55	0.7	0.2	0.7	0.9	0.05	0.25	0.95	0.8	0.85	0.4	0.1	0.0	0.6	0.55	0.95	0.85	0.8	0.05	0.45
Otu00002	0.25	1.0	0.0	0.05	0.05	0.5	0.0	0.05	0.15	0.1	0.0	0.0	0.75	0.8	0.2	0.0	0.85	0.1	0.0	0.65	0.1	0.05	1.0	0.3	0.0	0.15	0.2	0.7	0.0	0.55	0.4	0.5	0.2	0.1	0.2	0.3	0.0	0.25	0.15	0.05	0.75	1.0	0.85	0.0	0.9	0.2	0.0	0.3	0.6	0.5	0.35	0.2	0.05	0.05	0.0	0.1	0.05	0.2	0.1	0.15	0.3	0.15	0.95	0.0	0.35	0.4	1.0	0.2	0.45	0.7	0.45	0.0	0.0	0.9	0.75	0.0	0.9	0.9	0.3	0.0	0.05	0.6	0.0	0.0	1.0	0.55	0.05	0.0	0.4	0.8	0.1	0.0	0.15	0.4	0.15	0.1	0.55	0.95	1.0	0.4	0.0	0.45	0.0	0.1	0.1	0.15	0.5	0.25	0.3	0.55	0.55	0.4	0.0	0.95	0.6	0.9	0.1	0.1	0.05	0.25	0.95	0.9	0.15	0.95	0.75	0.1	0.05	0.0	0.35	0.0	0.4	0.85	0.15	0.1	0.05	0.0	0.85	0.6	0.1	0.6	0.55	0.05	0.5	0.3	0.1	0.25	0.2	0.95	0.0	0.1	0.5	0.95	0.2	0.4	0.0	0.9	0.25	0.45	0.0	0.2	0.0	0.05	0.7	0.85	0.15	0.0	0.15	0.05	0.0	0.05	0.05	0.45	0.0	0.05	0.45	0.3	0.7	0.0	0.0	0.95	0.15	0.7	0.45	0.85	0.85	0.25	0.2	0.05	0.35	0.05	0.05	0.0	0.9	0.9	0.9	0.25	0.4	0.05	0.65	0.05	0.1	0.75	0.15	0.65	0.2	0.75	0.1	0.05	0.65	0.35	0.0	0.95	0.2	0.05	0.7	0.3	0.25	0.6	0.15	0.1	0.55	0.3	0.15	1.0	0.35	0.25	0.95	0.15	0.5	0.0	0.7	0.25	0.9	0.05	0.1	0.9	0.2	0.4	0.25	0.05	0.1	0.15	0.1	0.95	0.3	0.5	0.95	0.65	0.15	0.3	0.05	0.0	0.05	0.9	0.25	0.65	0.1	0.25	0.1	0.95	0.05	0.0	0.15	0.75	0.0	0.35	0.75	0.85	0.55	0.75	0.0	0.05	0.45	0.1	0.15	0.0	0.2	0.55	0.1	0.4	0.05	1.0	0.0	0.35	0.5	0.4	0.1	0.0	0.9	0.5	0.3	0.2	0.55	0.15	0.6	0.3	0.0	0.05	0.1	0.35	0.55	0.05	0.1	0.2	0.05	0.75	0.45	0.6	0.65	0.9	0.0	0.6	0.9	0.75	0.75	0.6	0.2	0.95	0.75	0.75	0.8	0.7	0.7	0.15	0.0	0.25	0.35	0.95	0.15	0.25	0.3	0.2	0.05	0.4	0.7	0.8	0.7	0.2	0.7	0.55	0.9	0.95	0.0	0.65	0.2	0.6	0.2	0.75	0.2	0.05	0.05	0.75	0.4	0.65	0.75	0.05	0.8	0.4	0.3	0.5	0.6	0.25	0.35	0.8	0.15	0.05	0.35	0.1	0.8	0.95	0.25	0.1	0.1	0.35	0.5	0.2	0.05	0.15	0.1	0.0	0.0	0.5	0.5	0.4	0.65	0.05	0.25	0.0	0.0	0.3	0.0	0.4	0.3	0.3	0.55	0.0	0.45	0.9	0.05	0.3	0.0	0.5	0.0	0.45	0.55	0.3	0.6	0.6	0.45	0.2	0.0	0.2	0.55	0.5	0.65	0.5	0.05	0.9	0.5	0.5	0.0	0.2	0.05	0.55	0.1	0.3	0.1	0.4	0.3	0.6	0.5	0.2	0.7	0.35	0.0	0.85	0.7	0.05	0.85	0.3	0.85	0.05	1.0	1.0	0.8	0.85	0.15	0.4	0.65	0.4	0.3	0.05	0.2	0.6	0.55	0.9	0.25	0.55	0.15	0.75	0.25	0.95	0.3	0.2	0.15	0.45	0.65	0.2	0.85	0.7	0.55	0.9	0.35	0.3	0.8	0.95	0.45	0.2	0.85	0.5	0.05	0.3	0.45	0.45	0.1	0.75	0.3	0.05	0.15	0.15	0.85	0.9	0.55	0.4	0.75	0.65	0.6	0.9	0.75	0.55	0.3	0.75	0.2	0.25	0.85	0.95	0.55	0.9	0.35	0.05	0.95	0.4	0.6	0.1	0.1	0.35	0.9	1.0	0.75	0.7	0.25	0.5	0.75	0.4	0.85	0.65	0.7	0.1	0.85	0.95	0.35	0.5	0.05	0.85	0.1	1.0	0.25	0.9	0.6	0.15	0.45	0.4	0.95	0.7	0.85	0.9	0.1	0.55	0.25	0.5	0.25	0.25	0.15	0.2	0.15	0.65	0.85	0.25	0.35	0.65	0.65	1.0	0.5	0.55	0.75	0.2	0.85	0.65	0.3	0.9	0.15	0.95	0.15	0.9	0.35	0.05	0.35	0.55	0.35	1.0	0.65	0.95	0.95	1.0
Otu00003	0.1	0.0	1.0	0.1	0.0	0.0	1.0	0.0	0.0	0.4	0.15	0.0	0.0	0.0	0.2	0.0	0.4	0.5	0.1	0.85	0.65	0.1	0.1	0.2	0.0	0.45	0.0	0.05	0.15	0.05	1.0	0.15	0.05	0.15	0.1	0.15	0.15	0.0	0.6	0.9	0.95	0.25	0.3	0.9	0.25	0.05	0.0	0.8	0.1	0.0	0.05	0.55	0.0	0.45	0.0	0.0	0.65	0.15	0.55	0.75	0.05	0.0	0.15	0.0	0.2	0.3	0.15	0.3	0.25	0.65	0.05	0.35	0.15	0.0	0.1	0.65	0.95	0.0	0.1	0.0	0.35	0.05	0.8	0.0	0.05	0.9	0.05	0.45	0.6	0.75	0.45	0.05	0.3	0.8	0.0	0.35	0.4	0.65	0.2	0.05	0.0	0.3	0.0	0.1	0.65	0.3	0.0	0.8	0.75	0.95	0.0	0.0	0.55	0.3	0.1	0.15	0.65	0.95	0.0	0.0	0.15	0.45	0.7	0.15	0.0	0.5	0.05	0.1	0.6	0.1	0.05	0.15	0.95	0.1	0.9	0.6	0.3	0.5	0.65	0.05	0.05	0.4	0.55	0.7	0.5	0.0	0.3	0.8	0.5	0.5	0.5	0.95	0.35	0.25	0.0	0.2	0.1	0.9	0.3	0.15	0.95	0.8	0.5	0.3	0.0	0.25	0.05	0.3	0.15	0.0	0.95	0.8	0.25	0.55	0.0	0.4	0.6	0.0	0.05	0.75	0.9	0.05	0.75	0.35	0.3	0.6	0.0	0.1	0.8	0.0	0.3	0.05	0.7	0.3	0.15	0.05	0.45	0.5	0.95	0.75	0.05	0.15	0.9	0.35	0.15	0.1	0.3	0.1	0.35	0.8	0.1	0.15	0.7	0.3	0.3	0.5	0.3	0.8	0.15	0.25	0.0	0.0	0.4	0.1	0.05	0.3	0.75	0.65	0.9	0.25	0.75	0.05	0.0	0.65	0.1	0.95	0.05	0.85	0.45	0.85	0.6	0.35	0.0	0.5	0.45	0.3	0.65	0.85	1.0	0.0	0.1	0.05	0.4	1.0	0.8	0.35	0.0	0.2	0.15	0.2	0.5	0.0	1.0	1.0	0.0	0.15	0.2	0.2	1.0	0.15	0.0	0.15	0.35	0.85	0.15	0.2	0.05	0.75	0.75	0.15	0.05	1.0	0.0	0.15	0.7	0.55	0.1	0.0	0.4	0.45	0.25	0.25	0.25	0.65	0.1	0.9	0.55	0.0	0.65	0.3	0.55	0.5	0.3	0.15	0.55	0.55	0.65	1.0	0.3	0.15	0.1	0.2	0.3	1.0	0.75	0.0	1.0	0.45	0.3	0.25	0.55	0.65	0.3	0.0	0.95	0.6	0.7	0.55	0.95	0.1	0.45	0.45	0.45	0.1	0.6	0.6	0.75	0.7	0.8	0.7	0.15	0.25	0.3	0.05	0.5	0.0	0.55	0.9	0.0	0.5	0.9	0.1	0.9	0.0	0.2	0.45	0.9	0.2	0.05	0.25	0.75	0.5	0.5	0.7	0.45	0.95	0.1	0.85	0.55	0.6	0.95	0.35	0.65	0.15	0.55	0.0	0.1	0.3	1.0	0.05	0.0	0.0	0.2	0.1	0.8	0.2	0.7	0.0	0.0	0.7	0.6	0.4	0.4	0.95	0.6	0.75	0.65	0.65	0.85	0.25	0.15	0.4	0.15	0.0	0.75	0.3	0.0	0.95	0.1	0.1	0.7	0.75	0.25	0.05	0.6	0.85	0.5	0.05	0.1	0.65	0.05	0.3	0.2	0.55	0.4	1.0	0.25	0.35	0.7	0.7	0.4	0.95	0.35	0.8	0.0	0.1	0.45	1.0	0.4	0.45	0.55	0.8	0.65	1.0	0.45	0.5	0.0	0.95	0.95	1.0	0.0	0.35	1.0	0.85	0.55	0.3	0.05	0.8	0.5	0.75	0.4	0.55	0.1	0.15	0.45	0.6	0.8	0.9	0.85	0.05	0.75	0.75	0.0	0.65	0.95	0.0	0.45	0.85	0.2	0.25	0.4	0.65	0.25	0.25	0.2	0.05	0.65	0.65	0.05	0.7	0.95	0.1	0.15	0.35	0.5	0.85	0.6	0.35	0.2	0.65	0.9	0.65	0.3	0.25	0.5	0.0	0.75	0.85	0.2	0.75	0.4	0.45	0.5	0.2	0.35	0.8	0.75	0.2	0.1	0.4	0.6	0.0	0.9	1.0	0.4	0.65	0.7	0.1	0.5	0.95	0.7	0.25	0.65	0.1	0.35	0.9	0.25	0.5	0.5	0.35	0.1	0.95	0.25	0.6	0.35	0.15	0.1	0.25	1.0	0.95	1.0	0.75	0.2	0.15	0.4	0.25	0.25	0.95	0.65	1.0	0.25	0.25	0.0	0.1	0.4	0.9	0.9	1.0	0.8	0.3	0.15	0.55	1.0	0.2	0.5	0.85	0.1	0.75	0.25	0.75	1.0	1.0	0.45	0.45
Otu00004	0.1	0.05	0.1	1.0	0.0	0.05	0.1	0.1	0.55	0.55	0.05	0.05	0.1	0.45	0.65	0.25	0.0	0.15	0.45	0.45	0.0	0.0	0.0	0.7	0.2	0.25	0.7	0.85	0.4	0.15	0.65	0.25	0.1	0.15	1.0	0.2	0.1	0.15	0.0	0.6	0.25	0.95	1.0	0.85	0.65	0.15	0.05	0.8	0.1	0.15	0.7	0.75	0.1	0.5	0.3	0.55	0.65	0.0	0.15	0.45	0.35	0.05	0.2	0.95	0.5	0.85	0.8	0.65	0.45	0.3	0.95	0.25	0.1	0.05	0.9	0.05	0.3	0.1	1.0	0.4	0.05	0.1	0.15	0.6	0.5	0.0	0.05	0.25	0.0	0.15	0.7	0.7	0.7	0.05	0.05	0.85	0.85	0.25	0.25	0.4	0.7	0.75	0.5	0.75	0.35	0.2	0.2	0.9	0.4	0.55	0.05	0.8	0.55	0.1	0.7	0.45	0.8	0.8	0.1	0.1	0.95	0.85	0.85	0.1	0.0	0.7	0.15	0.5	0.0	0.85	0.0	0.6	0.85	0.6	0.85	0.05	0.65	0.3	0.15	0.8	0.55	0.05	0.85	0.7	0.85	0.15	0.2	0.25	0.3	0.3	0.3	0.25	0.65	0.95	0.05	0.2	0.1	0.7	0.65	0.15	0.35	0.2	0.05	0.2	0.15	0.8	0.8	0.05	0.2	0.35	0.9	0.05	0.0	0.25	0.05	0.9	0.1	1.0	0.65	0.1	0.35	0.15	0.1	0.2	0.2	0.65	1.0	0.3	0.0	0.1	0.0	0.8	0.1	0.65	0.2	0.0	0.45	0.85	0.1	0.7	0.45	0.5	0.5	0.5	0.45	0.1	0.15	0.0	0.4	0.05	0.15	0.4	0.05	0.1	0.35	0.45	0.15	0.15	0.75	0.4	0.05	0.1	0.3	0.05	0.55	0.2	0.4	0.85	0.3	0.35	0.25	0.4	0.2	0.1	0.3	0.85	0.15	0.75	0.4	0.65	0.8	0.85	0.95	0.35	0.15	0.5	0.65	0.0	0.9	0.15	0.6	0.7	0.95	0.2	0.55	0.15	0.3	0.55	0.05	0.25	0.3	0.05	0.1	0.9	0.05	0.05	0.65	0.6	0.15	0.25	0.2	0.6	0.65	0.45	0.05	0.6	0.75	0.1	0.25	0.9	0.45	1.0	0.5	0.15	0.05	0.45	0.0	0.15	0.2	0.25	0.7	0.0	0.35	0.7	0.2	0.5	0.95	0.95	0.25	0.15	0.1	0.0	0.8	0.1	0.4	0.1	0.45	0.8	0.1	0.6	0.15	0.95	0.05	0.7	0.8	0.45	0.7	0.25	0.3	0.6	0.3	0.25	0.1	0.25	0.2	0.75	0.9	1.0	0.55	0.2	0.55	0.05	0.6	0.5	1.0	0.95	0.3	0.4	0.75	0.2	0.6	0.5	0.35	1.0	0.55	0.25	0.1	0.25	0.25	0.7	0.05	0.85	0.35	0.7	0.3	1.0	0.95	0.65	0.75	0.15	0.55	0.0	0.95	0.9	0.55	1.0	0.7	0.9	0.5	0.05	0.6	0.2	0.3	0.05	0.2	0.35	0.55	0.3	0.75	0.5	0.7	0.0	0.15	0.4	0.75	0.65	0.15	0.75	0.0	0.8	0.3	0.3	0.85	0.25	0.05	0.0	0.6	0.75	0.1	0.1	0.05	0.75	0.95	0.35	0.7	0.2	0.55	0.4	0.4	0.05	0.9	0.5	0.55	0.65	0.7	0.9	0.05	0.0	0.15	0.65	0.2	0.5	0.1	0.2	0.5	0.3	0.15	0.15	0.9	0.8	0.6	0.1	0.15	0.9	0.2	0.65	0.25	0.45	0.65	0.45	0.45	0.85	0.55	1.0	0.95	0.7	1.0	1.0	0.65	0.65	0.65	0.3	0.05	0.45	0.2	0.15	0.5	0.7	0.2	0.8	0.25	0.75	0.55	0.9	0.8	0.75	0.75	0.45	0.25	0.8	0.6	0.9	0.1	0.65	0.25	0.05	0.15	1.0	0.45	0.65	0.95	0.5	1.0	0.3	0.15	0.15	0.4	0.95	0.45	0.3	0.6	0.8	0.35	0.6	0.5	0.8	0.6	0.7	0.7	0.2	0.05	0.95	0.95	0.7	0.3	0.45	0.65	0.75	0.85	0.65	0.65	0.55	0.95	0.7	0.25	0.95	1.0	0.0	1.0	0.85	0.75	0.25	0.65	0.1	0.25	0.65	0.9	0.65	0.25	0.85	0.05	0.5	0.2	0.25	0.15	0.2	1.0	0.65	0.4	0.1	0.95	0.25	0.25	0.2	0.05	0.65	0.8	1.0	0.55	0.05	0.15	1.0	0.1	0.45	0.45	0.0	0.9	0.55	0.65	0.1	0.75	0.3	0.85	0.55	0.15	0.85	0.9	0.05	0.3	0.45	0.2	0.05	0.9	0.5	0.85	0.95	0.4	0.4	0.35	1.0	0.5	0.55	1.0	0.2
